-7078.12	0
-7074.22	2
-7070.31	0
-7066.41	9
-7062.5	0
-7058.59	9
-7054.69	0
-7050.78	10
-7046.88	0
-7042.97	10
-7039.06	0
-7035.16	9
-7031.25	0
-7027.34	9
-7023.44	0
-7019.53	9
-7015.62	0
-7011.72	3
-7007.81	0
-7003.91	11
-7000	0
-6996.09	14
-6992.19	0
-6988.28	10
-6984.38	0
-6980.47	9
-6976.56	0
-6972.66	10
-6968.75	0
-6964.84	9
-6960.94	0
-6957.03	9
-6953.12	0
-6949.22	9
-6945.31	0
-6941.41	10
-6937.5	0
-6933.59	10
-6929.69	0
-6925.78	9
-6921.88	0
-6917.97	9
-6914.06	0
-6910.16	9
-6906.25	0
-6902.34	9
-6898.44	0
-6894.53	9
-6890.62	0
-6886.72	9
-6882.81	0
-6878.91	9
-6875	0
-6871.09	2
-6867.19	0
-6863.28	3
-6859.38	0
-6855.47	9
-6851.56	0
-6847.66	4
-6843.75	0
-6839.84	9
-6835.94	0
-6832.03	3
-6828.12	0
-6824.22	9
-6820.31	0
-6816.41	9
-6812.5	0
-6808.59	9
-6804.69	0
-6800.78	4
-6796.88	0
-6792.97	9
-6789.06	0
-6785.16	4
-6781.25	0
-6777.34	3
-6773.44	0
-6769.53	3
-6765.62	0
-6761.72	9
-6757.81	0
-6753.91	9
-6750	0
-6746.09	9
-6742.19	0
-6738.28	9
-6734.38	0
-6730.47	9
-6726.56	0
-6722.66	4
-6718.75	0
-6714.84	10
-6710.94	0
-6707.03	9
-6703.12	0
-6699.22	10
-6695.31	0
-6691.41	3
-6687.5	0
-6683.59	9
-6679.69	0
-6675.78	5
-6671.88	0
-6667.97	10
-6664.06	0
-6660.16	9
-6656.25	0
-6652.34	9
-6648.44	0
-6644.53	10
-6640.62	0
-6636.72	9
-6632.81	0
-6628.91	2
-6625	0
-6621.09	10
-6617.19	0
-6613.28	9
-6609.38	0
-6605.47	9
-6601.56	0
-6597.66	2
-6593.75	0
-6589.84	3
-6585.94	0
-6582.03	3
-6578.12	0
-6574.22	2
-6570.31	0
-6566.41	9
-6562.5	0
-6558.59	10
-6554.69	0
-6550.78	9
-6546.88	0
-6542.97	9
-6539.06	0
-6535.16	3
-6531.25	0
-6527.34	3
-6523.44	0
-6519.53	9
-6515.62	0
-6511.72	3
-6507.81	0
-6503.91	2
-6500	0
-6496.09	11
-6492.19	0
-6488.28	3
-6484.38	0
-6480.47	3
-6476.56	0
-6472.66	5
-6468.75	0
-6464.84	4
-6460.94	0
-6457.03	10
-6453.12	0
-6449.22	4
-6445.31	0
-6441.41	9
-6437.5	0
-6433.59	3
-6429.69	0
-6425.78	9
-6421.88	0
-6417.97	4
-6414.06	0
-6410.16	3
-6406.25	0
-6402.34	9
-6398.44	0
-6394.53	3
-6390.62	0
-6386.72	9
-6382.81	0
-6378.91	9
-6375	0
-6371.09	3
-6367.19	0
-6363.28	9
-6359.38	0
-6355.47	9
-6351.56	0
-6347.66	4
-6343.75	0
-6339.84	9
-6335.94	0
-6332.03	4
-6328.12	0
-6324.22	4
-6320.31	0
-6316.41	9
-6312.5	0
-6308.59	9
-6304.69	0
-6300.78	4
-6296.88	0
-6292.97	9
-6289.06	0
-6285.16	4
-6281.25	0
-6277.34	4
-6273.44	0
-6269.53	4
-6265.62	0
-6261.72	3
-6257.81	0
-6253.91	9
-6250	0
-6246.09	9
-6242.19	0
-6238.28	4
-6234.38	0
-6230.47	9
-6226.56	0
-6222.66	4
-6218.75	0
-6214.84	4
-6210.94	0
-6207.03	9
-6203.12	0
-6199.22	4
-6195.31	0
-6191.41	3
-6187.5	0
-6183.59	3
-6179.69	0
-6175.78	3
-6171.88	0
-6167.97	4
-6164.06	0
-6160.16	3
-6156.25	0
-6152.34	4
-6148.44	0
-6144.53	4
-6140.62	0
-6136.72	9
-6132.81	0
-6128.91	9
-6125	0
-6121.09	3
-6117.19	0
-6113.28	4
-6109.38	0
-6105.47	2
-6101.56	0
-6097.66	3
-6093.75	0
-6089.84	10
-6085.94	0
-6082.03	3
-6078.12	0
-6074.22	9
-6070.31	0
-6066.41	9
-6062.5	0
-6058.59	3
-6054.69	0
-6050.78	4
-6046.88	0
-6042.97	3
-6039.06	0
-6035.16	3
-6031.25	0
-6027.34	3
-6023.44	0
-6019.53	4
-6015.62	0
-6011.72	9
-6007.81	0
-6003.91	0
-6000	0
-5996.09	16
-5992.19	0
-5988.28	11
-5984.38	0
-5980.47	10
-5976.56	0
-5972.66	9
-5968.75	0
-5964.84	11
-5960.94	0
-5957.03	9
-5953.12	0
-5949.22	3
-5945.31	0
-5941.41	9
-5937.5	0
-5933.59	4
-5929.69	0
-5925.78	10
-5921.88	0
-5917.97	4
-5914.06	0
-5910.16	4
-5906.25	0
-5902.34	3
-5898.44	0
-5894.53	9
-5890.62	0
-5886.72	5
-5882.81	0
-5878.91	4
-5875	0
-5871.09	9
-5867.19	0
-5863.28	9
-5859.38	0
-5855.47	3
-5851.56	0
-5847.66	3
-5843.75	0
-5839.84	4
-5835.94	0
-5832.03	9
-5828.12	0
-5824.22	4
-5820.31	0
-5816.41	3
-5812.5	0
-5808.59	4
-5804.69	0
-5800.78	9
-5796.88	0
-5792.97	4
-5789.06	0
-5785.16	4
-5781.25	0
-5777.34	9
-5773.44	0
-5769.53	3
-5765.62	0
-5761.72	9
-5757.81	0
-5753.91	4
-5750	0
-5746.09	9
-5742.19	0
-5738.28	5
-5734.38	0
-5730.47	4
-5726.56	0
-5722.66	4
-5718.75	0
-5714.84	4
-5710.94	0
-5707.03	5
-5703.12	0
-5699.22	4
-5695.31	0
-5691.41	4
-5687.5	0
-5683.59	9
-5679.69	0
-5675.78	4
-5671.88	0
-5667.97	4
-5664.06	0
-5660.16	5
-5656.25	0
-5652.34	4
-5648.44	0
-5644.53	4
-5640.62	0
-5636.72	4
-5632.81	0
-5628.91	9
-5625	0
-5621.09	9
-5617.19	0
-5613.28	4
-5609.38	0
-5605.47	4
-5601.56	0
-5597.66	5
-5593.75	0
-5589.84	3
-5585.94	0
-5582.03	9
-5578.12	0
-5574.22	9
-5570.31	0
-5566.41	4
-5562.5	0
-5558.59	5
-5554.69	0
-5550.78	6
-5546.88	0
-5542.97	10
-5539.06	0
-5535.16	4
-5531.25	0
-5527.34	4
-5523.44	0
-5519.53	4
-5515.62	0
-5511.72	9
-5507.81	0
-5503.91	9
-5500	0
-5496.09	12
-5492.19	0
-5488.28	10
-5484.38	0
-5480.47	9
-5476.56	0
-5472.66	9
-5468.75	0
-5464.84	9
-5460.94	0
-5457.03	6
-5453.12	0
-5449.22	4
-5445.31	0
-5441.41	5
-5437.5	0
-5433.59	9
-5429.69	0
-5425.78	4
-5421.88	0
-5417.97	4
-5414.06	0
-5410.16	5
-5406.25	0
-5402.34	9
-5398.44	0
-5394.53	9
-5390.62	0
-5386.72	4
-5382.81	0
-5378.91	4
-5375	0
-5371.09	10
-5367.19	0
-5363.28	4
-5359.38	0
-5355.47	4
-5351.56	0
-5347.66	5
-5343.75	0
-5339.84	5
-5335.94	0
-5332.03	5
-5328.12	0
-5324.22	4
-5320.31	0
-5316.41	4
-5312.5	0
-5308.59	9
-5304.69	0
-5300.78	4
-5296.88	0
-5292.97	4
-5289.06	0
-5285.16	4
-5281.25	0
-5277.34	4
-5273.44	0
-5269.53	4
-5265.62	0
-5261.72	4
-5257.81	0
-5253.91	4
-5250	0
-5246.09	9
-5242.19	0
-5238.28	4
-5234.38	0
-5230.47	4
-5226.56	0
-5222.66	4
-5218.75	0
-5214.84	5
-5210.94	0
-5207.03	4
-5203.12	0
-5199.22	9
-5195.31	0
-5191.41	9
-5187.5	0
-5183.59	4
-5179.69	0
-5175.78	4
-5171.88	0
-5167.97	4
-5164.06	0
-5160.16	4
-5156.25	0
-5152.34	9
-5148.44	0
-5144.53	10
-5140.62	0
-5136.72	4
-5132.81	0
-5128.91	9
-5125	0
-5121.09	9
-5117.19	0
-5113.28	4
-5109.38	0
-5105.47	5
-5101.56	0
-5097.66	4
-5093.75	0
-5089.84	10
-5085.94	0
-5082.03	4
-5078.12	0
-5074.22	4
-5070.31	0
-5066.41	3
-5062.5	0
-5058.59	10
-5054.69	0
-5050.78	5
-5046.88	0
-5042.97	4
-5039.06	0
-5035.16	3
-5031.25	0
-5027.34	3
-5023.44	0
-5019.53	5
-5015.62	0
-5011.72	4
-5007.81	0
-5003.91	6
-5000	0
-4996.09	13
-4992.19	0
-4988.28	9
-4984.38	0
-4980.47	10
-4976.56	0
-4972.66	9
-4968.75	0
-4964.84	5
-4960.94	0
-4957.03	5
-4953.12	0
-4949.22	5
-4945.31	0
-4941.41	9
-4937.5	0
-4933.59	5
-4929.69	0
-4925.78	10
-4921.88	0
-4917.97	4
-4914.06	0
-4910.16	4
-4906.25	0
-4902.34	5
-4898.44	0
-4894.53	5
-4890.62	0
-4886.72	4
-4882.81	0
-4878.91	6
-4875	0
-4871.09	4
-4867.19	0
-4863.28	10
-4859.38	0
-4855.47	5
-4851.56	0
-4847.66	4
-4843.75	0
-4839.84	5
-4835.94	0
-4832.03	4
-4828.12	0
-4824.22	6
-4820.31	0
-4816.41	5
-4812.5	0
-4808.59	3
-4804.69	0
-4800.78	5
-4796.88	0
-4792.97	5
-4789.06	0
-4785.16	4
-4781.25	0
-4777.34	5
-4773.44	0
-4769.53	6
-4765.62	0
-4761.72	4
-4757.81	0
-4753.91	4
-4750	0
-4746.09	9
-4742.19	0
-4738.28	4
-4734.38	0
-4730.47	5
-4726.56	0
-4722.66	5
-4718.75	0
-4714.84	5
-4710.94	0
-4707.03	5
-4703.12	0
-4699.22	4
-4695.31	0
-4691.41	4
-4687.5	0
-4683.59	5
-4679.69	0
-4675.78	4
-4671.88	0
-4667.97	4
-4664.06	0
-4660.16	5
-4656.25	0
-4652.34	4
-4648.44	0
-4644.53	5
-4640.62	0
-4636.72	4
-4632.81	0
-4628.91	4
-4625	0
-4621.09	4
-4617.19	0
-4613.28	5
-4609.38	0
-4605.47	4
-4601.56	0
-4597.66	4
-4593.75	0
-4589.84	4
-4585.94	0
-4582.03	5
-4578.12	0
-4574.22	5
-4570.31	0
-4566.41	4
-4562.5	0
-4558.59	5
-4554.69	0
-4550.78	5
-4546.88	0
-4542.97	4
-4539.06	0
-4535.16	5
-4531.25	0
-4527.34	5
-4523.44	0
-4519.53	4
-4515.62	0
-4511.72	4
-4507.81	0
-4503.91	2
-4500	0
-4496.09	11
-4492.19	0
-4488.28	4
-4484.38	0
-4480.47	5
-4476.56	0
-4472.66	5
-4468.75	0
-4464.84	5
-4460.94	0
-4457.03	4
-4453.12	0
-4449.22	5
-4445.31	0
-4441.41	5
-4437.5	0
-4433.59	5
-4429.69	0
-4425.78	5
-4421.88	0
-4417.97	5
-4414.06	0
-4410.16	5
-4406.25	0
-4402.34	5
-4398.44	0
-4394.53	3
-4390.62	0
-4386.72	4
-4382.81	0
-4378.91	5
-4375	0
-4371.09	4
-4367.19	0
-4363.28	5
-4359.38	0
-4355.47	4
-4351.56	0
-4347.66	5
-4343.75	0
-4339.84	5
-4335.94	0
-4332.03	4
-4328.12	0
-4324.22	5
-4320.31	0
-4316.41	5
-4312.5	0
-4308.59	5
-4304.69	0
-4300.78	5
-4296.88	0
-4292.97	5
-4289.06	0
-4285.16	5
-4281.25	0
-4277.34	5
-4273.44	0
-4269.53	4
-4265.62	0
-4261.72	4
-4257.81	0
-4253.91	5
-4250	0
-4246.09	9
-4242.19	0
-4238.28	4
-4234.38	0
-4230.47	5
-4226.56	0
-4222.66	5
-4218.75	0
-4214.84	5
-4210.94	0
-4207.03	5
-4203.12	0
-4199.22	4
-4195.31	0
-4191.41	4
-4187.5	0
-4183.59	4
-4179.69	0
-4175.78	5
-4171.88	0
-4167.97	4
-4164.06	0
-4160.16	5
-4156.25	0
-4152.34	5
-4148.44	0
-4144.53	4
-4140.62	0
-4136.72	5
-4132.81	0
-4128.91	4
-4125	0
-4121.09	5
-4117.19	0
-4113.28	5
-4109.38	0
-4105.47	4
-4101.56	0
-4097.66	4
-4093.75	0
-4089.84	4
-4085.94	0
-4082.03	4
-4078.12	0
-4074.22	5
-4070.31	0
-4066.41	4
-4062.5	0
-4058.59	5
-4054.69	0
-4050.78	4
-4046.88	0
-4042.97	4
-4039.06	0
-4035.16	5
-4031.25	0
-4027.34	3
-4023.44	0
-4019.53	5
-4015.62	0
-4011.72	0
-4007.81	0
-4003.91	0
-4000	0
-3996.09	36
-3992.19	0
-3988.28	18
-3984.38	0
-3980.47	14
-3976.56	0
-3972.66	11
-3968.75	0
-3964.84	11
-3960.94	0
-3957.03	10
-3953.12	0
-3949.22	7
-3945.31	0
-3941.41	6
-3937.5	0
-3933.59	6
-3929.69	0
-3925.78	7
-3921.88	0
-3917.97	6
-3914.06	0
-3910.16	7
-3906.25	0
-3902.34	6
-3898.44	0
-3894.53	5
-3890.62	0
-3886.72	7
-3882.81	0
-3878.91	6
-3875	0
-3871.09	5
-3867.19	0
-3863.28	7
-3859.38	0
-3855.47	6
-3851.56	0
-3847.66	6
-3843.75	0
-3839.84	6
-3835.94	0
-3832.03	5
-3828.12	0
-3824.22	6
-3820.31	0
-3816.41	6
-3812.5	0
-3808.59	7
-3804.69	0
-3800.78	7
-3796.88	0
-3792.97	6
-3789.06	0
-3785.16	7
-3781.25	0
-3777.34	7
-3773.44	0
-3769.53	6
-3765.62	0
-3761.72	6
-3757.81	0
-3753.91	7
-3750	0
-3746.09	6
-3742.19	0
-3738.28	6
-3734.38	0
-3730.47	8
-3726.56	0
-3722.66	7
-3718.75	0
-3714.84	6
-3710.94	0
-3707.03	7
-3703.12	0
-3699.22	7
-3695.31	0
-3691.41	4
-3687.5	0
-3683.59	7
-3679.69	0
-3675.78	7
-3671.88	0
-3667.97	8
-3664.06	0
-3660.16	8
-3656.25	0
-3652.34	6
-3648.44	0
-3644.53	8
-3640.62	0
-3636.72	6
-3632.81	0
-3628.91	6
-3625	0
-3621.09	6
-3617.19	0
-3613.28	6
-3609.38	0
-3605.47	7
-3601.56	0
-3597.66	5
-3593.75	0
-3589.84	8
-3585.94	0
-3582.03	6
-3578.12	0
-3574.22	6
-3570.31	0
-3566.41	6
-3562.5	0
-3558.59	6
-3554.69	0
-3550.78	6
-3546.88	0
-3542.97	6
-3539.06	0
-3535.16	7
-3531.25	0
-3527.34	7
-3523.44	0
-3519.53	6
-3515.62	0
-3511.72	7
-3507.81	0
-3503.91	5
-3500	0
-3496.09	13
-3492.19	0
-3488.28	8
-3484.38	0
-3480.47	6
-3476.56	0
-3472.66	6
-3468.75	0
-3464.84	6
-3460.94	0
-3457.03	7
-3453.12	0
-3449.22	7
-3445.31	0
-3441.41	7
-3437.5	0
-3433.59	6
-3429.69	0
-3425.78	7
-3421.88	0
-3417.97	7
-3414.06	0
-3410.16	7
-3406.25	0
-3402.34	7
-3398.44	0
-3394.53	5
-3390.62	0
-3386.72	7
-3382.81	0
-3378.91	6
-3375	0
-3371.09	8
-3367.19	0
-3363.28	7
-3359.38	0
-3355.47	6
-3351.56	0
-3347.66	7
-3343.75	0
-3339.84	8
-3335.94	0
-3332.03	8
-3328.12	0
-3324.22	6
-3320.31	0
-3316.41	8
-3312.5	0
-3308.59	8
-3304.69	0
-3300.78	8
-3296.88	0
-3292.97	7
-3289.06	0
-3285.16	7
-3281.25	0
-3277.34	8
-3273.44	0
-3269.53	7
-3265.62	0
-3261.72	8
-3257.81	0
-3253.91	6
-3250	0
-3246.09	9
-3242.19	0
-3238.28	8
-3234.38	0
-3230.47	7
-3226.56	0
-3222.66	8
-3218.75	0
-3214.84	8
-3210.94	0
-3207.03	8
-3203.12	0
-3199.22	7
-3195.31	0
-3191.41	8
-3187.5	0
-3183.59	8
-3179.69	0
-3175.78	9
-3171.88	0
-3167.97	7
-3164.06	0
-3160.16	8
-3156.25	0
-3152.34	8
-3148.44	0
-3144.53	7
-3140.62	0
-3136.72	8
-3132.81	0
-3128.91	8
-3125	0
-3121.09	8
-3117.19	0
-3113.28	7
-3109.38	0
-3105.47	8
-3101.56	0
-3097.66	7
-3093.75	0
-3089.84	8
-3085.94	0
-3082.03	7
-3078.12	0
-3074.22	7
-3070.31	0
-3066.41	7
-3062.5	0
-3058.59	8
-3054.69	0
-3050.78	8
-3046.88	0
-3042.97	8
-3039.06	0
-3035.16	8
-3031.25	0
-3027.34	7
-3023.44	0
-3019.53	10
-3015.62	0
-3011.72	7
-3007.81	0
-3003.91	10
-3000	0
-2996.09	17
-2992.19	0
-2988.28	8
-2984.38	0
-2980.47	9
-2976.56	0
-2972.66	8
-2968.75	0
-2964.84	7
-2960.94	0
-2957.03	9
-2953.12	0
-2949.22	10
-2945.31	0
-2941.41	8
-2937.5	0
-2933.59	8
-2929.69	0
-2925.78	8
-2921.88	0
-2917.97	7
-2914.06	0
-2910.16	9
-2906.25	0
-2902.34	7
-2898.44	0
-2894.53	10
-2890.62	0
-2886.72	8
-2882.81	0
-2878.91	7
-2875	0
-2871.09	8
-2867.19	0
-2863.28	7
-2859.38	0
-2855.47	8
-2851.56	0
-2847.66	9
-2843.75	0
-2839.84	9
-2835.94	0
-2832.03	7
-2828.12	0
-2824.22	10
-2820.31	0
-2816.41	8
-2812.5	0
-2808.59	8
-2804.69	0
-2800.78	9
-2796.88	0
-2792.97	8
-2789.06	0
-2785.16	9
-2781.25	0
-2777.34	10
-2773.44	0
-2769.53	9
-2765.62	0
-2761.72	9
-2757.81	0
-2753.91	9
-2750	0
-2746.09	8
-2742.19	0
-2738.28	8
-2734.38	0
-2730.47	8
-2726.56	0
-2722.66	9
-2718.75	0
-2714.84	9
-2710.94	0
-2707.03	8
-2703.12	0
-2699.22	11
-2695.31	0
-2691.41	9
-2687.5	0
-2683.59	9
-2679.69	0
-2675.78	9
-2671.88	0
-2667.97	9
-2664.06	0
-2660.16	9
-2656.25	0
-2652.34	9
-2648.44	0
-2644.53	9
-2640.62	0
-2636.72	9
-2632.81	0
-2628.91	9
-2625	0
-2621.09	9
-2617.19	0
-2613.28	8
-2609.38	0
-2605.47	8
-2601.56	0
-2597.66	10
-2593.75	0
-2589.84	9
-2585.94	0
-2582.03	9
-2578.12	0
-2574.22	12
-2570.31	0
-2566.41	8
-2562.5	0
-2558.59	9
-2554.69	0
-2550.78	10
-2546.88	0
-2542.97	10
-2539.06	0
-2535.16	9
-2531.25	0
-2527.34	10
-2523.44	0
-2519.53	10
-2515.62	0
-2511.72	9
-2507.81	0
-2503.91	6
-2500	9
-2496.09	13
-2492.19	0
-2488.28	10
-2484.38	0
-2480.47	10
-2476.56	0
-2472.66	9
-2468.75	0
-2464.84	10
-2460.94	0
-2457.03	9
-2453.12	0
-2449.22	9
-2445.31	0
-2441.41	9
-2437.5	0
-2433.59	9
-2429.69	0
-2425.78	9
-2421.88	0
-2417.97	10
-2414.06	0
-2410.16	8
-2406.25	0
-2402.34	9
-2398.44	0
-2394.53	9
-2390.62	0
-2386.72	10
-2382.81	0
-2378.91	10
-2375	0
-2371.09	9
-2367.19	0
-2363.28	10
-2359.38	0
-2355.47	9
-2351.56	0
-2347.66	9
-2343.75	0
-2339.84	11
-2335.94	0
-2332.03	9
-2328.12	0
-2324.22	8
-2320.31	0
-2316.41	9
-2312.5	0
-2308.59	11
-2304.69	0
-2300.78	10
-2296.88	0
-2292.97	10
-2289.06	0
-2285.16	10
-2281.25	0
-2277.34	9
-2273.44	0
-2269.53	10
-2265.62	0
-2261.72	9
-2257.81	0
-2253.91	10
-2250	0
-2246.09	10
-2242.19	0
-2238.28	10
-2234.38	0
-2230.47	11
-2226.56	0
-2222.66	11
-2218.75	0
-2214.84	10
-2210.94	0
-2207.03	9
-2203.12	0
-2199.22	10
-2195.31	0
-2191.41	9
-2187.5	0
-2183.59	9
-2179.69	0
-2175.78	10
-2171.88	0
-2167.97	10
-2164.06	0
-2160.16	10
-2156.25	0
-2152.34	12
-2148.44	0
-2144.53	8
-2140.62	0
-2136.72	11
-2132.81	0
-2128.91	10
-2125	0
-2121.09	10
-2117.19	0
-2113.28	11
-2109.38	0
-2105.47	10
-2101.56	0
-2097.66	11
-2093.75	0
-2089.84	10
-2085.94	0
-2082.03	10
-2078.12	0
-2074.22	10
-2070.31	0
-2066.41	11
-2062.5	0
-2058.59	10
-2054.69	0
-2050.78	10
-2046.88	0
-2042.97	11
-2039.06	0
-2035.16	9
-2031.25	0
-2027.34	13
-2023.44	0
-2019.53	10
-2015.62	0
-2011.72	8
-2007.81	0
-2003.91	0
-2000	22
-1996.09	32
-1992.19	0
-1988.28	17
-1984.38	0
-1980.47	15
-1976.56	0
-1972.66	14
-1968.75	0
-1964.84	15
-1960.94	0
-1957.03	11
-1953.12	0
-1949.22	12
-1945.31	0
-1941.41	11
-1937.5	0
-1933.59	13
-1929.69	0
-1925.78	12
-1921.88	0
-1917.97	12
-1914.06	0
-1910.16	10
-1906.25	0
-1902.34	11
-1898.44	0
-1894.53	12
-1890.62	0
-1886.72	11
-1882.81	0
-1878.91	11
-1875	0
-1871.09	11
-1867.19	0
-1863.28	12
-1859.38	0
-1855.47	10
-1851.56	0
-1847.66	12
-1843.75	0
-1839.84	12
-1835.94	0
-1832.03	12
-1828.12	0
-1824.22	12
-1820.31	0
-1816.41	11
-1812.5	0
-1808.59	12
-1804.69	0
-1800.78	13
-1796.88	0
-1792.97	11
-1789.06	0
-1785.16	12
-1781.25	0
-1777.34	13
-1773.44	0
-1769.53	12
-1765.62	0
-1761.72	11
-1757.81	0
-1753.91	12
-1750	0
-1746.09	15
-1742.19	0
-1738.28	13
-1734.38	0
-1730.47	13
-1726.56	0
-1722.66	13
-1718.75	0
-1714.84	12
-1710.94	0
-1707.03	12
-1703.12	0
-1699.22	13
-1695.31	0
-1691.41	12
-1687.5	0
-1683.59	13
-1679.69	2
-1675.78	14
-1671.88	0
-1667.97	13
-1664.06	0
-1660.16	12
-1656.25	0
-1652.34	14
-1648.44	0
-1644.53	14
-1640.62	0
-1636.72	12
-1632.81	0
-1628.91	12
-1625	0
-1621.09	13
-1617.19	0
-1613.28	14
-1609.38	0
-1605.47	13
-1601.56	0
-1597.66	14
-1593.75	0
-1589.84	13
-1585.94	0
-1582.03	12
-1578.12	0
-1574.22	14
-1570.31	0
-1566.41	13
-1562.5	0
-1558.59	13
-1554.69	0
-1550.78	14
-1546.88	0
-1542.97	14
-1539.06	0
-1535.16	14
-1531.25	0
-1527.34	15
-1523.44	0
-1519.53	16
-1515.62	0
-1511.72	14
-1507.81	0
-1503.91	9
-1500	11
-1496.09	22
-1492.19	0
-1488.28	16
-1484.38	0
-1480.47	14
-1476.56	0
-1472.66	15
-1468.75	0
-1464.84	15
-1460.94	0
-1457.03	15
-1453.12	0
-1449.22	16
-1445.31	0
-1441.41	14
-1437.5	0
-1433.59	16
-1429.69	0
-1425.78	16
-1421.88	2
-1417.97	14
-1414.06	0
-1410.16	14
-1406.25	0
-1402.34	14
-1398.44	0
-1394.53	15
-1390.62	0
-1386.72	14
-1382.81	0
-1378.91	16
-1375	0
-1371.09	15
-1367.19	0
-1363.28	17
-1359.38	2
-1355.47	15
-1351.56	0
-1347.66	15
-1343.75	0
-1339.84	15
-1335.94	0
-1332.03	16
-1328.12	0
-1324.22	15
-1320.31	0
-1316.41	16
-1312.5	0
-1308.59	16
-1304.69	0
-1300.78	16
-1296.88	0
-1292.97	17
-1289.06	0
-1285.16	17
-1281.25	0
-1277.34	16
-1273.44	0
-1269.53	17
-1265.62	0
-1261.72	16
-1257.81	0
-1253.91	17
-1250	9
-1246.09	18
-1242.19	0
-1238.28	15
-1234.38	0
-1230.47	17
-1226.56	0
-1222.66	17
-1218.75	0
-1214.84	16
-1210.94	0
-1207.03	17
-1203.12	0
-1199.22	16
-1195.31	0
-1191.41	15
-1187.5	0
-1183.59	19
-1179.69	0
-1175.78	18
-1171.88	0
-1167.97	18
-1164.06	0
-1160.16	18
-1156.25	0
-1152.34	18
-1148.44	0
-1144.53	18
-1140.62	0
-1136.72	18
-1132.81	0
-1128.91	18
-1125	0
-1121.09	18
-1117.19	0
-1113.28	18
